song_id,File,genres,moods,tags,bpm,tune,mode,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,chroma_13,chroma_14,chroma_15,chroma_16,chroma_17,chroma_18,chroma_19,chroma_20,chroma_21,chroma_22,chroma_23,chroma_24,chroma_25,chroma_26,chroma_27,chroma_28,chroma_29,chroma_30,chroma_31,chroma_32,chroma_33,chroma_34,chroma_35,chroma_36,chroma_37,chroma_38,chroma_39,chroma_40,chroma_41,chroma_42,chroma_43,chroma_44,chroma_45,chroma_46,chroma_47,chroma_48,chroma_49,melspectrogram,spectral_centroid
599,ambient jerk + sample type beat - rain inside.mp3,Jerk,Sad,"sad jerk, sample type beat",90,C,minor,-333.76987,144.92487,70.389755,43.584763,4.8017325,8.5474825,9.850975,10.176531,-0.5252597,-3.3755288,-1.0775483,1.1916137,2.479317,2.7594419,2.6127825,4.9412155,7.953411,7.841926,7.579367,7.2324553,5.2641697,4.016525,4.505994,3.599332,2.8723905,2.9435697,3.161889,2.829115,3.1553257,3.7793462,4.6108956,6.6078706,9.059499,9.33792,6.627627,3.60642,1.3237808,0.64750284,1.0758365,0.66839427,0.5322968,0.5322551,0.08217751,-0.5215402,-1.0485067,-1.6732658,-2.1145654,-0.76670593,1.5514306,1.852563,0.5362205,0.55951726,0.5950054,0.615311,0.6045392,0.5869963,0.5783048,0.5738529,0.57567775,0.58689153,0.60409164,0.6229709,0.6433405,0.6683804,0.69607157,0.7214919,0.7346816,0.72695863,0.707146,0.68681085,0.6701225,0.6568188,0.64534837,0.6351679,0.6246306,0.61302257,0.60112584,0.58866864,0.5785189,0.5703363,0.5653569,0.5658336,0.567744,0.5645921,0.5499049,0.53200525,0.518023,0.5043664,0.4886819,0.47806308,0.48121032,0.5040827,0.5479262,0.59314966,0.60441643,0.5790426,0.55334455,0.5485543,0.5384227,0.53051484,21.054583,687.6154129907686
600,AMBIENT JERK TYPE BEAT anxious.mp3,"Jerk, Trap, Hood Trap","Anxious, Sad, Calm","ambient jerk, melodic jerk, 150 bpm, ambient trap, unki type beat",151,E,minor,-138.57712,171.66539,-2.6152678,36.263756,1.3610148,20.412271,2.5870085,5.065562,3.6927032,3.1608975,3.1755397,4.126212,3.0944846,1.516116,1.7524246,0.95204455,3.0400252,-0.55449235,2.7554343,0.0803108,2.3270679,0.11689125,0.36785778,1.0330725,0.42521107,2.5788958,3.8781924,5.1891527,5.614249,4.5395937,2.856292,1.6488147,0.9178629,2.3880095,1.4038574,1.8590155,-0.09296756,-0.4358928,-1.304035,-0.8896251,1.4940034,2.5486743,2.8713999,0.7983323,-0.313834,-0.91956323,0.53741366,2.3110025,1.730705,0.75761634,0.51990706,0.51261836,0.51290727,0.52270544,0.54124993,0.5697315,0.60485107,0.65485644,0.7239085,0.75681436,0.750567,0.72671175,0.685993,0.63347584,0.598207,0.588465,0.59345746,0.5950675,0.59257317,0.57470727,0.546719,0.52429247,0.505551,0.4936159,0.49036518,0.50349563,0.507219,0.5090882,0.5208267,0.5338287,0.5194835,0.48978943,0.45648238,0.4284029,0.40518045,0.38880953,0.38300076,0.39137748,0.41311663,0.41805616,0.39540994,0.38654706,0.39013898,0.40511894,0.42481098,0.4540635,0.49092972,0.5237991,0.52449626,0.5224942,25.82076,1858.59981360786
601,Archivecore jerk X Xaviersobased  Type Beat-168 bpm c#minor.mp3,"Dark, Jerk, Hood Trap","Crunk, Anxious, Dark, Crazy, Angry","nettspend type beat, hood rich luka type beat, unki, xaviersobased, шайни, je, archivecore jerk type beat",167,E,major,-190.40092,103.83992,-3.4413538,47.28738,-12.677398,22.336784,-4.723032,6.159969,2.2997484,8.149341,-11.493057,5.6965785,-6.545064,-2.2064545,-5.6802235,-7.70981,-2.7337112,-1.0365866,5.2801247,2.350383,2.3807235,-4.3773227,-0.06517876,-5.060523,-1.3301184,-0.55731064,1.9069958,-2.269131,-3.7496126,-9.980706,-3.903672,-5.0333943,0.70605147,2.010936,-0.17348602,-4.3580384,-6.58017,-1.824407,5.625764,7.376907,-2.0398614,2.3833725,-5.2673545,-2.8097546,-9.179554,-4.7924232,-1.191166,5.293188,2.7167912,3.366424,0.36300993,0.34534928,0.33043718,0.32079485,0.31782806,0.3168744,0.31655934,0.31673113,0.31819236,0.32614428,0.34210265,0.36939994,0.42278537,0.47590047,0.48385423,0.52077395,0.5407628,0.52687776,0.49289948,0.4515209,0.41753036,0.3817657,0.34146288,0.32006592,0.30837756,0.28794482,0.27294722,0.2698939,0.31145668,0.30777365,0.32881758,0.38842276,0.44205844,0.4548685,0.46582118,0.44030088,0.4163584,0.4258725,0.4226339,0.36817348,0.30482984,0.33863232,0.36044544,0.3707082,0.439558,0.5044252,0.56564534,0.5117803,0.48720995,0.39830562,3.9265869,3703.354988150719
602,archivecore_140bpm_Amin_450hz.mp3,Jerk,Crazy,"archivecore, jerk beat",140,F,major,-77.37998,77.14918,-2.9349604,31.174677,1.4313537,22.264315,1.4399304,20.070295,4.725719,12.8399515,-1.4881978,12.078646,1.6499115,12.176775,-0.6316849,8.930261,0.64022857,11.112574,0.5006376,9.6912985,-1.4546434,4.342015,-2.3814077,8.595578,0.5548659,5.162164,-4.3815756,1.4468237,-4.3662696,2.663903,-2.129773,5.209999,-0.6213965,3.173416,-2.9316542,2.9352164,2.9971263,8.995282,0.6553528,0.8224029,-4.5098233,-0.9886822,-3.0148258,1.5197315,1.4835052,5.0554166,0.58693004,0.76696676,-1.1384492,2.7206576,0.69455284,0.73574454,0.76619375,0.74317753,0.7167051,0.7139033,0.7026141,0.6831165,0.6759702,0.67567027,0.6740329,0.670068,0.67224723,0.6726024,0.67043066,0.6694023,0.6802122,0.71701586,0.769582,0.7612416,0.70904505,0.6889132,0.6879611,0.66835403,0.6347014,0.60443544,0.57992727,0.57127005,0.553624,0.55146736,0.56376165,0.5664005,0.5431218,0.5308307,0.54003364,0.54226744,0.5460873,0.5634496,0.59009826,0.6228016,0.6257221,0.60161346,0.5853255,0.57142407,0.56539327,0.5627809,0.5870797,0.62211514,0.65516335,0.66852194,78.12844,3948.830071215292
603,ARIA MATH HOODTRAP X JERK REMIX (prod.dimeboom) .mp3,"Jerk, Hood Trap","Epic, Peaceful","hoodtrap, emo jerk, minecraft beat",112,E,minor,-221.98335,93.24139,6.1953044,47.44619,-5.374129,19.538744,1.9881802,7.1829042,10.299367,6.9210706,0.5595398,5.5198317,0.35486007,2.4743907,1.65887,-0.61546147,0.38445202,0.23950577,-0.674159,-1.8497821,-0.60682636,-0.09553397,1.8393488,-0.49326956,2.7787607,3.041579,0.2454231,0.21533166,-0.5145846,1.0408884,1.5975646,1.351666,0.95197463,3.2334862,3.2840772,1.4875458,-0.06780271,-1.6087805,0.028764987,1.3568611,0.34038636,0.78008354,1.3023751,-1.1245915,-0.47264078,-1.3164148,0.3854946,2.1757476,2.483681,1.4443645,0.56163746,0.5616506,0.550734,0.53749776,0.5284345,0.5224954,0.52638423,0.5322833,0.5469349,0.55652755,0.56280726,0.57047737,0.5886769,0.60598755,0.63075316,0.669417,0.70193267,0.7180344,0.7240324,0.7143927,0.69316,0.6720735,0.64827794,0.6262569,0.612826,0.60376227,0.60794604,0.61244947,0.6155083,0.6087716,0.5938582,0.5764212,0.5536813,0.5359302,0.5250734,0.5160035,0.52037656,0.4985342,0.47353995,0.4613398,0.44814467,0.4506358,0.46779668,0.4596738,0.45645684,0.46952713,0.5098868,0.540948,0.5540436,0.5634147,40.79261,2538.653192698112
604,beautiful💕💕💕.mp3,"Alternative Hip-Hop, Ambient, Jerk","Accomplished, Happy, Energetic, Intense, Bouncy","hardtrap, jerk ksuuvi, xaviersobased, jerk beat, hood trap",108,F,major,-184.75449,131.95346,17.655052,42.96123,-9.881382,32.875805,-4.730378,9.712116,2.6773188,7.700549,-9.3188925,8.294086,2.0633256,6.8086576,12.076734,-0.99127704,5.4570103,-0.753119,4.5511084,-3.639822,6.3543024,3.1000752,4.302017,-0.95984197,0.9663214,2.8717551,4.7539625,7.624724,5.4203763,5.0312977,1.0653208,0.6643418,-1.8731115,1.7308316,-1.0363497,1.787856,3.4453692,4.49748,-0.25120932,0.5367789,2.5515785,3.3383534,5.0256124,3.0351129,1.5666859,-4.3841033,-0.7258932,5.781397,2.3370469,-3.0675514,0.44342878,0.45181072,0.4544135,0.46868265,0.4916012,0.52431375,0.5767858,0.66020525,0.7438856,0.7867496,0.7806164,0.7387787,0.6743409,0.6362504,0.6223667,0.6177987,0.6236239,0.6391703,0.655848,0.6706365,0.6816125,0.67800486,0.660212,0.6421647,0.62841856,0.6213722,0.6208386,0.62454873,0.62684864,0.61969405,0.6044101,0.58116275,0.5548616,0.53396785,0.51472676,0.5033255,0.49504068,0.4865907,0.48326087,0.46811238,0.4554645,0.44995117,0.4432395,0.4264341,0.39963552,0.37259725,0.3715284,0.37883642,0.39667004,0.42088395,20.575039,2250.877446599155
605,blond - unki x ok x xaviersobased  x nettspend type beat .mp3,Jerk,Evil,"superjerk, wegonebeok, glokk40spaz type",95,E,minor,-145.77423,114.51439,-6.753257,30.01991,-11.937027,32.060608,-2.387381,24.869772,8.0026865,14.854698,1.2273346,7.697777,-0.44562832,5.6193933,3.6383574,2.093823,6.486157,-0.5765291,7.885861,1.2403185,9.186303,1.4922374,5.702373,2.6253586,3.7345202,1.3012928,5.0041223,2.6675284,1.6778358,-0.17054427,0.02531588,2.0348473,-1.3348578,1.485824,-2.2763183,-1.758222,-1.8637372,4.011549,1.0417101,1.968544,-1.8663439,-0.4909252,-1.6178184,-1.3976018,-0.39794645,-1.8457304,0.92078245,1.0166456,2.9830904,3.8903146,0.5923509,0.61467737,0.59040004,0.57758206,0.5821976,0.5962478,0.6106926,0.6385216,0.6679825,0.6749512,0.66031414,0.6576359,0.66720384,0.67236984,0.686808,0.7102617,0.74826777,0.7929352,0.769204,0.72680444,0.7102616,0.704749,0.683675,0.6591544,0.6426701,0.6373363,0.6302729,0.6216693,0.6182652,0.6158248,0.604423,0.5817591,0.57441,0.57539105,0.5490671,0.5277248,0.5254775,0.53963363,0.5661622,0.5244051,0.48394355,0.4635071,0.4565955,0.45758516,0.46393603,0.4817865,0.5232019,0.533526,0.5294897,0.55666256,46.706783,2742.4362328850693
606,Blueshit .mp3,"Jerk, Hip-Hop",Energetic,"jerk type beat, unki type beat, og buda type beat, mayot type beat, scally milano type beat",172,B,minor,-232.29008,136.15976,22.304996,38.38224,9.395626,21.574865,8.766716,12.100102,9.39028,11.046044,5.5571513,8.375364,6.3224187,8.714832,8.779152,10.450306,12.45641,11.136497,10.377938,9.093822,9.677124,11.14628,14.805461,12.064476,7.854003,1.7909639,-2.7492735,-4.7505774,-2.671181,2.6617408,4.858793,2.2762337,0.8721632,6.070973,9.7751665,5.186644,-5.454869,-12.762249,-9.693027,-0.75846094,4.74554,4.765344,3.4039497,1.5557106,-0.76119107,-3.3526044,-2.7693622,-0.35510138,1.5693914,1.6247473,0.8186208,0.8270596,0.8347198,0.84388125,0.8537556,0.86092436,0.8661709,0.8731734,0.87759084,0.87701327,0.87257856,0.86648154,0.8589974,0.85013604,0.8421846,0.8346421,0.8269236,0.818426,0.80970895,0.7995214,0.7894276,0.7806388,0.77554774,0.7756074,0.77839595,0.7806016,0.7759468,0.7726151,0.7694676,0.75670177,0.73352516,0.70675725,0.68130594,0.6634367,0.65040916,0.64199096,0.6348989,0.63070077,0.6315471,0.6353362,0.6431396,0.65739465,0.6727716,0.68824357,0.71423227,0.745396,0.8020775,0.81353384,0.8085337,0.8103151,49.00328,1224.8505042359836
607,BUSY 122 bpm Dmin @hamelionbeats1 @slitterbeatz.mp3,"Jerk, Chill, Flint","Relaxed, Romantic, Happy, Loved, Dramatic","jerk type beat, unki type beat, melodic jerk, sexy jerk type beat, chill jerk type beat",122,A,minor,-233.99757,140.19588,15.597225,25.583275,-4.4027534,17.579718,11.240355,9.871564,2.3520615,5.4324913,2.2510495,8.89248,11.971745,10.161006,7.934144,3.527842,-2.4459085,-1.9633671,-2.2069228,2.082991,3.1996956,-0.5414813,-1.1369851,0.2843222,4.6277575,7.1591344,4.00191,-0.22581868,-0.9153258,-1.8235205,-1.2773939,-1.9405832,-1.6618421,-1.066432,-1.7288889,-0.03097655,5.1006007,6.143868,1.9075071,0.37245998,0.9367517,-0.41460997,0.14061305,0.95440036,0.6317912,0.24573526,1.0030324,2.453196,3.1953495,0.022103658,0.49087152,0.48574796,0.46966332,0.47077248,0.47879067,0.47920823,0.49900746,0.52577716,0.55621094,0.56305623,0.5566082,0.5418028,0.5369263,0.5590043,0.57680696,0.6283363,0.6830253,0.72101533,0.7140539,0.6961238,0.6986024,0.70323896,0.67231256,0.6339534,0.59619236,0.5881836,0.5809177,0.59380895,0.6020516,0.5978197,0.5793456,0.5624394,0.5496796,0.5476013,0.55506706,0.573384,0.58696383,0.58120316,0.56990206,0.5243037,0.4920484,0.46147764,0.4319631,0.41410404,0.40397486,0.39394522,0.41217193,0.436546,0.45241433,0.48053336,10.433251,1880.9737221145044
608,CENSORSHIP - unki + og buda + jerk type beat.mp3,Jerk,Dark,"dirty jerk, angry jerk type, jerk type beat, evil jerk, vamp jerk",118,C,minor,-99.8271,112.52966,-7.556406,61.701073,-0.5485311,27.92044,12.461854,14.344319,12.002178,14.874388,5.6965814,12.384752,3.772325,9.79994,6.327115,6.991433,5.026381,6.0489755,2.063567,4.1195054,2.5901637,2.8627357,1.8620496,0.9704186,0.07563301,2.72127,2.2054925,5.7951517,4.8996077,5.470876,4.1582136,4.534528,1.1496159,2.535178,-0.38497415,-1.19172,-3.0062964,-0.36313674,0.9328934,2.707168,1.4567249,1.0281729,0.08791663,-2.0828648,-3.0938075,0.0155929215,0.37758398,0.9338866,-2.2414823,-4.1122317,0.72472817,0.7449878,0.7465175,0.7405199,0.7500262,0.7601042,0.7505168,0.75603795,0.75529397,0.76412344,0.76237845,0.7745324,0.77007437,0.7832493,0.8032691,0.78122014,0.78000426,0.7868377,0.7909636,0.7853884,0.7777927,0.76363075,0.76211005,0.7469723,0.7393607,0.7163552,0.7163494,0.7010099,0.6997216,0.6820559,0.6667083,0.65642226,0.6514809,0.6480872,0.65465957,0.6547265,0.64681464,0.6412272,0.6288302,0.63034105,0.6225005,0.62495184,0.6272733,0.6199053,0.6218954,0.62117285,0.6226696,0.6568813,0.69012517,0.7042377,77.97872,2532.232140961578
609,che + nettspend type beat - heart.mp3,"Jerk, Trap, Hip-Hop","Energetic, Dark, Majestic, Epic, Angry","jerk, hoodtrap, unki type beat, og buda, sampled melody",150,F,major,-125.86713,134.8693,-7.6296554,58.541096,-8.333795,30.952051,4.8486943,10.83616,8.833273,9.707565,3.6644228,7.158064,7.2134733,5.410397,8.568447,5.5252004,8.763631,5.2876377,8.332033,3.8296134,3.8597734,2.6070168,5.465313,5.013986,8.690226,5.460235,0.68161577,0.5120871,1.5383846,2.4539676,4.2164536,3.6601691,2.9669244,3.826294,-0.76451486,-0.3804508,-1.339251,4.220103,2.1395543,0.9372535,-1.2786778,0.04187664,2.717753,1.3127989,2.4493127,1.2903031,4.2669673,2.502596,2.2505977,2.1617544,0.59628934,0.62801015,0.64061815,0.64752835,0.6604834,0.67685187,0.6968631,0.7154444,0.7367938,0.7584798,0.7778553,0.7948775,0.8132333,0.83012795,0.84997094,0.8701122,0.88976383,0.90821373,0.91888326,0.9227262,0.92543525,0.927681,0.921562,0.90014815,0.8817147,0.862671,0.8484298,0.8373077,0.82423145,0.81203765,0.7988584,0.76785684,0.73908925,0.7143659,0.6864592,0.6579179,0.63045996,0.6089852,0.59366494,0.57102674,0.5450119,0.52336556,0.5102501,0.4925843,0.4760327,0.46119875,0.45547432,0.48542643,0.5151141,0.55404955,57.17621,1958.9716221673675
610,che + nettspend type beat - sex with asian.mp3,"Jerk, Trap, Hip-Hop","Energetic, Dark, Majestic, Epic, Angry","jerk, hoodtrap, unki type beat, og buda, sampled melody",93,G,minor,-82.156784,113.95713,-9.604775,64.463585,-26.539728,51.317417,-3.3038378,22.242699,0.64297706,19.852745,-4.2275567,13.401446,-1.9142084,3.6217606,4.4649944,1.0935154,9.242014,-0.29218668,8.412839,-2.478269,7.344937,-3.1064303,8.0229,-3.6676023,3.8367355,-1.7426885,1.2304113,1.1356384,1.5748017,2.3482194,-1.0974032,1.5016329,-2.572862,2.6029825,-2.4288557,1.7030272,-3.430707,0.83826745,-3.93459,0.08423395,-1.7201817,1.3918252,0.8353318,0.72477055,2.2039304,-1.4004923,0.07994521,-0.9360612,1.1816992,-1.3268675,0.6879583,0.69469196,0.6932619,0.69397444,0.69786906,0.70810163,0.72206914,0.743694,0.76797235,0.78176725,0.7782544,0.7660033,0.7467433,0.7212746,0.70715463,0.69470507,0.67574495,0.66495246,0.65649694,0.6531415,0.65447766,0.64552087,0.62378,0.60496485,0.590101,0.5864665,0.5797501,0.5917214,0.6012551,0.6050394,0.60230404,0.5917121,0.5830158,0.58154595,0.57878625,0.59201217,0.5925292,0.5749182,0.58553123,0.5854596,0.59553695,0.62675893,0.63968176,0.62849647,0.61158943,0.6122033,0.62400156,0.6266612,0.6524085,0.6698453,24.087393,3598.431961314697
611,che + nettspend type beat - swim.mp3,"Jerk, Trap, Hip-Hop","Energetic, Dark, Majestic, Epic, Angry","jerk, hoodtrap, unki type beat, og buda, sampled melody",162,F#,major,-243.51868,123.82855,37.03162,34.917156,-3.478836,36.02747,7.8321366,17.97038,11.032707,16.695034,-0.3541183,7.8215857,0.5042815,3.6257331,5.3682413,2.288322,5.570006,-0.8297505,3.449795,-1.180807,1.9033123,-1.977231,1.9178979,-0.64235866,3.1771917,0.3202102,2.0351245,0.57536733,1.071533,0.55166394,0.62468994,2.0864687,0.05089591,2.498338,-0.02005503,2.6707447,-2.9666815,-1.0187924,-0.5296211,1.0580436,1.1866693,1.0484433,1.2161472,2.6604524,2.9235294,2.0064685,1.8293194,1.3155067,1.9920862,1.8162618,0.52812177,0.5396692,0.5573832,0.5777332,0.604175,0.6399111,0.6746087,0.68440694,0.68894905,0.6980503,0.709697,0.7231495,0.7397573,0.75922966,0.7791613,0.79430634,0.8054756,0.815009,0.8223759,0.82748926,0.8291921,0.8261205,0.81993294,0.81042624,0.7950857,0.7797481,0.76753163,0.7572327,0.73843247,0.71396816,0.6888879,0.65978336,0.6301211,0.6040563,0.58035,0.5601856,0.53929764,0.5196029,0.50270647,0.48784864,0.47117838,0.45984873,0.4569728,0.4569765,0.4521763,0.4338103,0.43504062,0.4803341,0.5109816,0.52682537,40.29365,1709.6309353954955
612,digicore + jerk type beat - sweetpae.mp3,"Jerk, Hood Trap, Hip-Hop","Energetic, Dark, Majestic, Epic, Angry","jerk, hoodtrap, unki type beat, og buda, sampled melody",85,A,major,-98.007484,120.48857,-2.789968,46.01429,-11.176675,40.558975,-14.909692,17.250818,-8.91368,13.917697,-8.579421,9.352698,-2.7812276,2.6779323,3.1582055,1.0571337,6.516748,-1.8945347,6.6212096,-1.3703544,8.6211605,-0.41306475,6.212176,-0.08103477,5.0858564,1.4213398,7.1925373,2.5163665,4.7895246,2.8588612,0.96350425,-0.13568771,-2.0422428,0.32600704,-2.4926078,5.8305273,1.6639004,5.263398,-2.3688529,-0.66016924,-1.9219862,2.2394385,0.51045406,2.6171708,2.825509,2.1247911,1.8723671,-1.2381029,-0.34484524,-0.30023658,0.48617557,0.50332683,0.5234391,0.54755735,0.5840376,0.629195,0.67350245,0.6884438,0.6834807,0.6884708,0.6987161,0.7039575,0.6894363,0.6637149,0.6425115,0.63105816,0.6219321,0.62049925,0.62837183,0.6312208,0.62220854,0.60511076,0.5907587,0.58120507,0.5683329,0.56348246,0.56811446,0.5832174,0.58122325,0.56316,0.5406514,0.5086158,0.47745493,0.46106985,0.45839354,0.47394526,0.4894266,0.48731515,0.4935807,0.52270025,0.5567678,0.5335497,0.48563272,0.4591001,0.44293225,0.42667922,0.42495614,0.44308856,0.4633714,0.47714525,39.325912,2875.136822446331
613,DIGICORE_150BPM_DMIN.mp3,Jerk,Crazy,"digicore, jerk type beat",150,F,major,-59.874397,55.67372,0.6710886,24.570808,-1.5141826,19.368977,-3.2317562,11.323654,-4.26299,7.620262,-6.041476,10.216583,-2.7663696,10.893135,-2.26395,9.949353,-4.0777946,7.956915,-4.818202,6.9285846,-5.525388,5.1742373,-3.87975,9.065458,-0.12165427,8.573331,-3.1838636,7.5033727,-1.602026,7.198201,-3.3876598,7.1280556,-0.20470583,6.649643,-4.011351,4.4031887,2.0773392,10.101421,-1.2921005,1.011217,-6.415487,0.311101,-3.5613372,3.214551,-0.13359141,5.986261,2.6728537,6.709901,-0.30175227,0.8364366,0.6030378,0.5970591,0.5505638,0.5175331,0.5099187,0.5087756,0.52628684,0.5614767,0.60914785,0.6170984,0.5912573,0.57882416,0.5708502,0.57028705,0.57426775,0.59457225,0.64501286,0.68243605,0.6786389,0.67762876,0.70965904,0.747867,0.69822925,0.6332602,0.59258324,0.56409687,0.53113955,0.51264226,0.5054882,0.51180947,0.50410765,0.48858538,0.47057068,0.45426646,0.4445277,0.44806153,0.46699318,0.5035627,0.5079702,0.4712246,0.43988732,0.42254993,0.40432775,0.38166383,0.3623266,0.35411915,0.38303038,0.41114476,0.46177977,0.52863425,38.72194,5875.258652978198
614,Elis  emotinal  jerk  lovemusic  .mp3,"Jerk, Alternative, Trap","Bouncy, Energetic, Dramatic, Sad, Depressed","low jerk, sad emotional jerk, melodic beat, alternative, hip-hop. rap, archivecore jerk type beat",115,C#,major,-112.10126,132.22798,-25.83459,19.40875,-6.7384706,20.686954,-1.6069018,7.7332764,0.18669078,9.985303,-1.7691929,5.698085,-1.8820139,4.1827636,4.4856663,6.410059,2.7558522,4.560656,2.2963104,3.2716994,1.2489082,2.3401036,5.2976313,4.0861692,0.694957,-1.7862015,-2.2812395,2.9818916,3.4061031,6.919716,4.6010246,6.0541024,2.3415809,2.2747748,-3.2993505,-4.0908303,-0.964662,1.7889185,-1.9837638,-0.6825374,-0.5335428,0.5181642,1.1070035,2.472,2.5894048,5.069236,3.3430908,0.3344792,0.69752294,-0.18899022,0.7909095,0.79652876,0.7524064,0.7560218,0.80598795,0.8110821,0.72431624,0.6338311,0.5849015,0.5583872,0.5403387,0.5297987,0.52419174,0.5184208,0.50912637,0.5050403,0.5055598,0.5003453,0.49733835,0.49656847,0.5067811,0.5137429,0.49694481,0.48543352,0.47820926,0.47085842,0.46248883,0.45688865,0.4678103,0.48660555,0.48847693,0.46573085,0.46285263,0.47954246,0.4923445,0.46983603,0.43536204,0.43121582,0.4347194,0.4397198,0.45164305,0.4631805,0.47459158,0.47656125,0.48323148,0.49535367,0.51250863,0.5462113,0.6045417,0.6985026,36.329487,2511.860695402569
615,Elusin  Low jerk  emotional beat .mp3,"Alternative, Jerk","Energetic, Dramatic, Epic, Grateful, Happy","emotional type beat, melodic beat, melodic jerk, low jerk, alternative, hip-hop. rap",110,E,minor,-167.09753,130.73807,-20.426096,34.67257,15.774009,7.9985323,-10.062391,14.704711,-5.3658113,7.8950825,-4.330756,-3.6963227,3.3129115,-1.0141559,1.3743212,-1.9070141,2.3027253,1.3053526,2.9344137,1.890276,3.3660038,2.0139809,8.689257,5.702391,3.6031485,6.611371,2.7971792,1.7077334,2.1665773,3.2026277,3.1003053,3.3707645,2.734505,4.404645,0.88217,-0.06801983,-1.8775823,-4.7561545,-0.122086786,0.9833904,0.82207584,0.86071515,1.1007084,-1.031847,-2.0919447,-0.26011252,-0.95614153,-0.19832845,0.4406387,1.189708,0.5711731,0.5624504,0.5452425,0.52981454,0.5167597,0.520579,0.53022486,0.55525494,0.5781346,0.5681394,0.5537506,0.5513437,0.56105596,0.5810469,0.60893685,0.64799154,0.67886555,0.6879496,0.6763307,0.6516157,0.6296895,0.596865,0.5590748,0.5217323,0.50321746,0.50363964,0.51604855,0.515127,0.53020513,0.5416485,0.52305573,0.4855267,0.4447264,0.41976658,0.40897697,0.40505666,0.40696192,0.41454753,0.4117094,0.4060644,0.4122877,0.4191373,0.41672692,0.42189154,0.43823808,0.4640976,0.5127405,0.5445823,0.5504958,0.5632563,19.168636,2459.930822308241
616,emotional jerk +  unki type beat.mp3,"Jerk, Trap","Sad, Epic","sad emotional jerk, emotional jerk, unki type beat, jerk type beat, sad type beat",100,B,major,-323.23587,82.4071,28.478342,33.561176,6.1872935,14.729817,4.789035,5.7884855,3.9974627,0.24078378,-1.6186138,-0.34744474,-2.2471242,-3.0182474,0.055038586,1.1578329,5.0664687,6.2297926,7.1871824,7.137957,5.3026686,3.136211,3.4718478,2.2251494,0.34105736,-1.679815,-2.618404,0.49109977,2.1180182,3.3332386,4.0939884,4.2512054,4.8029246,5.9598913,6.2629476,4.791341,3.795839,3.4371374,4.422391,5.2938337,5.0645914,4.1259866,3.0577264,1.4248302,-0.50689405,-1.4152523,-0.7978489,0.42607036,0.99391234,0.31344655,0.5019953,0.48946205,0.48031282,0.4770303,0.4766411,0.48393688,0.49184746,0.5061104,0.51768243,0.5274897,0.53906316,0.5489958,0.55482566,0.5598212,0.5617327,0.5656172,0.5668275,0.5682178,0.56722784,0.5686143,0.57091296,0.5722247,0.57145417,0.566597,0.5618485,0.5500319,0.53649163,0.53164816,0.5333465,0.5507313,0.58907336,0.62533545,0.66552407,0.6619628,0.6363568,0.6031133,0.5569939,0.5041258,0.46001476,0.42927533,0.42084447,0.43225798,0.44504374,0.45749888,0.47122124,0.49735516,0.5282753,0.53294057,0.5270783,0.51272553,9.302234,1803.5067172685217
617,EMOTIONAL JERK type beat - Dorogaya.mp3,"Jerk, Hip-Hop","Peaceful, Energetic, Powerful","emotional jerk, jerk type beat, tishina",120,Eb,major,-144.88622,109.769035,-2.6900182,26.613913,13.581141,23.98439,-11.15657,9.715267,1.6899564,8.161539,3.843224,8.83933,0.26822504,4.8784404,0.43369487,-1.6010147,-5.0608554,-0.7187001,-1.8461087,1.0642947,-0.59821564,0.48309097,-2.2187815,-0.35077876,-1.8217208,2.3660479,2.939937,2.7165947,-3.7323024,-2.672398,-1.74247,-2.4274974,-7.231432,-3.0509028,-0.53221494,-0.903865,-4.487638,-4.2243824,-3.76172,2.8952987,4.216988,5.529747,3.5203602,2.3609042,-0.28866327,-2.697833,-6.4954734,-6.98495,-4.9898243,-0.9631624,0.48315892,0.47932196,0.46010524,0.450687,0.45529726,0.4614439,0.48231804,0.5418548,0.62026453,0.61508405,0.5969894,0.6105113,0.6145632,0.59901255,0.5699784,0.54444134,0.51385057,0.4980415,0.49093366,0.49492973,0.5008594,0.49968845,0.48030916,0.4662063,0.45276883,0.46276972,0.49955365,0.54876685,0.62862384,0.678871,0.68714476,0.62055206,0.5570413,0.5302493,0.5084252,0.4983908,0.472003,0.47176751,0.46512496,0.47926772,0.4940269,0.53695005,0.5709645,0.5410949,0.4871622,0.4643663,0.46775395,0.4749111,0.48131016,0.48339137,18.875443,3528.364185993253
